date,white,white_elo,black,black_elo,e4e5,wke2,bke7,opening,moves
2021.03.16,Lucas_Kranich17,1435,MonInsane,1472,1,1,0,"Bongcloud Attack","e4 e5 Ke2 Nc6 Nf3 d6 Nc3 Bg4 h3 Nd4 Ke1 Nxf3 gxf3 Be6 Bb5 c6 Ba4 b5 Bb3 Nf6 d3 a5 a3 Bxb3 cxb3 d5 f4 d4 Nb1 Nh5 Qxh5 g6 Qxe5 Be7 Qxh8 Bf8 Qe5 Be7 Nd2 c5 Nf3 f6 Qd5 Qc7 Bd2 Rd8 Qg8 Bf8 b4 axb4 axb4 c4 dxc4 bxc4 f5 c3 bxc3 dxc3 Rc1 cxd2 Nxd2 Qxc1 Ke2 Rxd2 Kf3 Qxh1 Ke3 Qe1 Kf3 Qxf2 Kg4 Qe2 Kf4 g5 Kg3 Qg2"
2021.03.16,SuperNenechi,1107,npenha,1128,1,1,0,"Bongcloud Attack","e4 e5 Ke2 Nc6 Nc3 d6 Nd5 Bg4 f3 Bh5 Ke1 Nd4 c3 Ne6 Qb3 c6 Ne3 d5 Nf5 Bc5 exd5 cxd5 Qxb7 Nf6 Bb5 Nd7 Qa6 O-O Nd6 Nc7 Qc6 Nxb5 Qxb5 Bxd6 Qxd5 h6 Nh3 Re8 g4 Bg6 g5 e4 gxh6 exf3 Kd1 Bh5 hxg7 f2 Kc2 Bxh2 Rg1 Bxg1 Nxf2 Bxf2 Qg5 Bg6 Kd1 Re1"
2021.03.16,POTAto01845,1062,Qui-Gon-Jin,1076,1,1,0,"Bongcloud Attack","e4 e5 Ke2 d6 Nf3 Bg4 g3 Bxf3 Kxf3 Qf6 Kg2 Nc6 Be2 Nd4 Bg4 Nh6 c3 Nxg4 Qxg4 Nc2 d4 Nxa1 Bg5 Qg6 Nd2 Nc2 dxe5 dxe5 Nf3 Be7 Nxe5 Qxg5 Qd7 Kf8 Qxe7 Kxe7 Nxf7 Rhf8 Rg1 Qf6 Ng5 Qxf2 Kh1 Rf6 Nh3 Qf3 Rg2 Raf8 Kg1 Qf1"
2021.03.16,tetoprime,1314,Cheri_14,1302,1,1,0,"Bongcloud Attack","e4 e5 Ke2 a5 Nf3 a4 Nc3 h5 Nxe5 d6 Nf3 h4 g3 h3 d3 Bg4 Nd5 c6 Ne3 Bxf3 Kxf3 Qf6 Ke2 Nd7 c3 Ne5 Ke1 Nh6 Be2 Be7 d4 Nd7 b3 a3 c4 O-O Rg1 Qg6 Bf1 Qe6 Qc2 Ng4 Bxh3 Ndf6 Nxg4 Nxg4 f3 Ne3 Bxe3 Qxh3 g4 Qh4 Ke2 Qxh2 Ke1 Bh4 Kd1 Qxg1 Bxg1 d5 cxd5 cxd5 Qc7 dxe4 Qxb7 exf3 Qxf3 Rad8 Qh3 Bg5 Qh5 Bh6 Kc2 Rc8 Kd3 Rfe8 g5 Rcd8 gxh6"
2021.03.16,JurgenAkiva,1728,MrHamzaouiAb29,1778,1,1,0,"Bongcloud Attack","e4 e5 Ke2 d5 exd5 Qxd5 Ke1 Nf6 Nc3 Qd8 Nf3 Nc6 Bb5 Bd6 d4 exd4 Bxc6 bxc6 Qxd4 O-O Bg5 c5 Qh4 Qe8 Kf1 Ba6 Kg1 Nd7 Re1 Qb8 b3 Re8 Nd5 Rxe1 Nxe1 Qb5 c4 Qa5 Nf3 Re8 Be7 Bxe7 Nxe7 Kh8 g3 Bb7 Nd5 Nf6 Nxf6 Bxf3 Qxh7"
2021.03.16,sloboz_roz,1278,BaitHarmon,1266,1,1,0,"Bongcloud Attack","e4 e5 Ke2 Nc6 f4 f6 Nf3 d5 Kf2 Bg4 Be2 dxe4 Ne1 Bxe2 Qxe2 exf4 Qxe4 Qe7 Qxf4 f5 Qxf5 Nd4 Qh5 g6 Qg4 Qe5 Nf3 Qe2 Kg3 Nxf3 Qxf3 Qxf3 Kxf3 O-O-O d4 Rxd4 c3 Rc4 b3 Rc6 Bb2 Nf6 c4 Bc5 Nd2 Rd8 Rad1 Rcd6 Be5 Rxd2 Rxd2 Rxd2 Bxf6 Kd7 Re1 Kd6 Be7 Kc6 Bxc5 Kxc5 a4 Kd4 Re4 Kc3 Re3 Rd3 Rxd3 Kxd3 Kf4 Kc3 b4 Kb3 a5 Kxb4 Ke5 Kxc4 Kf6 Kb5 Kg7 Kxa5 Kxh7 c5 Kxg6 c4 Kf5 c3 Kf4 c2 g4 c1=Q Kf5 Qc2 Ke5 Qc3 Kf5 Qc4 Ke5 Qc5 Ke4 Qb5 Kf3 Qb6 Kf4"
2021.03.16,blaznspadz,1132,BeniG82IMg,1224,1,1,0,"Bongcloud Attack","e4 e5 Ke2 Nf6 d3 Nc6 Nc3 d6 Be3 Bg4 Kd2 d5 f3 Bb4 fxg4 Bxc3 Kxc3 Nxg4 Qxg4 dxe4 Qxe4 g6 Kd2 f5 Qc4 Na5 Qb5 c6 Qxe5 Kf8 Qxh8 Ke7 Qxd8 Rxd8 Bxa7 b6 Bxb6"
2021.03.16,sloboz_roz,1284,Thalia1905,1305,1,1,0,"Bongcloud Attack","e4 e5 Ke2 Nf6 Nf3 Nc6 g3 d5 exd5 Nxd5 Bg2 Bg4 Re1 e4 Kf1 Be7 Rxe4 Nf6 Re3 O-O d3 Re8 Nc3 Bc5 Rxe8 Qxe8 Bf4 Nd4 Nxd4 Bxd1"
2021.03.16,Atackunat,1805,newagerage,1781,1,1,0,"Bongcloud Attack","e4 e5 Ke2 d5 d3 dxe4 dxe4 Qxd1 Kxd1 Nf6 Bd3 Nbd7 Nc3 Nc5 Nf3 Nxd3 cxd3 Bg4 Bg5 Bxf3 gxf3 O-O-O Bxf6 gxf6 Ke2 Bh6 Rhg1 Rhg8 Nd5 Bg5 Ne7 Kb8 Nxg8 Rxg8 h4"
2021.03.16,blaznspadz,1134,Oliver2605,1086,1,1,0,"Bongcloud Attack","e4 e5 Ke2 Nc6 Nc3 Nd4 Ke3 Qg5 Kd3 d6 Nf3 Qg4 h3 Qg6 Nd5 Nf6 Nxc7 Kd8 Nxa8 Nxe4 Kc4 Qe6 Kb4 d5 Ka5 Qa6 Bxa6 bxa6 Nxd4 exd4 Qh5 Bc5 Qxd5 Bd7 Qxe4 Bb6 Nxb6 axb6 Kxb6 Kc8 Qb7"
2021.03.16,nussy,1989,wilbert_guo,1981,1,1,1,"Bongcloud Attack","e4 e5 Ke2 Ke7 Ke1 Ke8 Nf3 Nc6 Bc4 Bc5"
2021.03.16,aayushchess,1278,Cemilbdk,1236,1,1,0,"Bongcloud Attack","e4 e5 Ke2 Nc6 c3 Nf6 d3 d6 Bg5 Bg4 f3 Bh5 g4 Bg6 Kf2 Be7 Bxf6 Bxf6 h4 Qe7 Bh3 h6 g5 hxg5 hxg5 Bxg5 Bd7 Qxd7 Rxh8 Ke7 Rxa8 Bh4 Kg2 b5 Rh8 Bg5 Nh3 Bf4 Nxf4 exf4 Rh4 b4 Rxf4 f5 cxb4 Nd4 Nc3 Ne6 Nd5 Ke8 Rh4 c6 Nf4 Nxf4 Rxf4 fxe4 Qb3 exf3 Rxf3 Qg4 Rg3 Qe2 Kg1 Bf7 Qc3 c5 Re1 Qxe1 Qxe1 Kd7 bxc5 dxc5 Rxg7 Kc6 Rxf7 Kd5 Rf5 Kc6 Qe6 Kb5 Qd5 Kb6 Qxc5 Kb7 Rf7 Ka6 Qa3 Kb6 Qxa7 Kb5 Qf2 Kc6 Qf6 Kd5 Rd7 Kc5 Qd4 Kc6 Rd6 Kc7 Qe5 Kb7 Qe7 Kc8 Rd8"
2021.03.16,blaznspadz,1139,fkhatib,1232,1,1,0,"Bongcloud Attack","e4 e5 Ke2 Nc6 Nf3 Nf6 Nc3 Bb4 d3 d6 Bd2 Bg4 h3 Bh5 g4 Bg6 a3 Ba5 b4 Bb6 Na4 Nd4 Nxd4 Bxd4 c3 Bb6 Nxb6 axb6 Qb3 O-O c4 h5 g5 Nh7 h4 Re8 Kd1 Nf8 f3 c6 Be3 c5 bxc5 bxc5 Qxb7 Rb8 Qc6"
2021.03.16,FurtherDuck5045,972,MateoRadanovic1,921,1,1,0,"Bongcloud Attack","e4 e5 Ke2 Qh4 Nf3 Qxe4"
2021.03.16,vladiee,1173,jlu3007,1198,1,1,0,"Bongcloud Attack","e4 e5 Ke2 d6 Nf3 Bg4 d3 Nf6 h3 Bxf3 gxf3 Nc6 Be3 d5 exd5 Nxd5 Qd2 Nxe3 Qxe3 b6 Nc3 Bc5 Qe4 Nd4 Kd2 Qg5 f4 Qh6 Qxe5 Ne6 Nd5 O-O Ne7 Bxe7 Qxc7"
2021.03.16,DrFoolerstein,1602,Itts_Soul,1585,1,1,0,"Bongcloud Attack","e4 e5 Ke2 Nf6 Ke3 d5 exd5 Nxd5 Ke2 Bg4 f3 Nf4 Ke1 Qh4 g3 Qe7 gxf4 exf4 Kf2 Qc5 d4 Qc6 Qe2 Be7 Bxf4 Be6 Nc3 Nd7 Be5 Nxe5 Qxe5 O-O Bd3 Bh4 Ke2 Bc4 Qh5 Bxd3 cxd3 Rfe8 Kd2 Qh6 Qxh6 gxh6 Nh3 Rad8 Nb5 c6 Nxa7 Rxd4 Kc3 Rd6 Kc4 Rf6 Kc5 Rxf3 Ng1 Rxd3 Kb6 Bf2 Kxb7 Rd2 Nxc6 Rxb2 Kc7 Rc2 Nh3 Re6 Rac1 Rxc1 Rxc1 Bh4 Rd1 Bf6 Nf4 Re4 Nd5 Bh4 Rg1 Kf8 Kd7 Re2 Nb8 Rxa2 Kd6 Ra8 Nd7 Ke8 Rg4 Ra6 Kc7 Be1 Rg8"
2021.03.16,QaisaraSkpS,1722,Manankasina301,1077,1,1,0,"Bongcloud Attack","e4 e5 Ke2 Qf6 Ke3 Nc6 Be2 Nd4 a3 b6 h3 Bb7 Nc3 Bc6 d3 Bc5 Bd2 Ne7 Qf1 Nxc2"
2021.03.16,newkidondablock,878,Ingeox,880,1,1,0,"Bongcloud Attack","e4 e5 Ke2 b6 Nf3 g5 Nxe5 Qf6 Nf3 Ba6 d3 g4 Ne1 Bc5 Be3 Bxe3 Kxe3 Qg5 Ke2 Qh5 g3 Qb5 Bg2 Nc6 c4 Qxb2 Nd2 Nd4 Ke3 O-O-O Nb3 Nc2 Nxc2 c5 Re1 Qd4 Nbxd4 cxd4 Ke2 Re8 Nxd4 Rxe4 dxe4 f5 exf5 Nf6 Kf1 Re8 Rxe8 Nxe8 Qe1 Bxc4 Kg1 Nf6 a4 b5 a5"
2021.03.16,QaisaraSkpS,1700,eymoo,1245,1,1,0,"Bongcloud Attack","e4 e5 Ke2 Nf6 Kd3 Bc5 Kc4 d6 Kb5 Ng4 c4 Nxf2 Qf3 Nxh1 Nc3 Bd7 Ka5 Nc6 Ka4 Nd4 Ka5 Nxf3 Nxf3 Nf2 d3 Ng4 b4 Bd4 Rb1 Bxc3 a3 Nf6 Be2 c6 Ka4 c5 Kb3 Bd4 Bg5 h6 Bh4 O-O Rb2 Bxb2 Kxb2 cxb4 axb4 Bc6 b5 Bd7 Nd2 Re8 g4 Re6 g5 hxg5 Bxg5 Qa5 Bxf6 Rxf6 Nb3 Qb4 d4 Rf2 Kc1 Rxe2 d5 Rxh2 c5 Qxb3 c6 Qc2"
2021.03.16,KarlJohn,1801,Pustov62,1774,1,1,0,"Bongcloud Attack","e4 e5 Ke2 Nc6 d3 Bc5 c3 Nf6 g3 d5 f3 d4 c4 h6 Nd2 Be6 a3 O-O Nb3 Qe7 Bd2 Bb6 Qe1 a5 Nh3 Bxh3 Bxh3 Qd6 Rc1 Bc5 Nxa5 Nxa5 Bxa5 b6 Bd2 Nh5 b4 Rxa3 bxc5 Qxc5 Bb4 Ra2 Kf1 Qc6 Bxf8 Kxf8 Ra1 Qa4 Rxa2 Qxa2 Qe2 Qb1 Kg2 Nf6 Rxb1"
2021.03.16,mkarim15,1525,RolandoV,1533,1,1,0,"Bongcloud Attack","e4 e5 Ke2 d5 d3 Nf6 Bg5 Bc5 Nc3 d4 Nd5 Nbd7 Nf3 c6 Nxf6 Nxf6 Nxe5 Qd6 Nc4 Qe6 f4 Nxe4 dxe4 Qxe4 Kd2 Bb4 Kc1 Bf5 a3 Rd8 axb4 Rd7 Rxa7 O-O Bd3 Qe6 Bxf5 Qxf5 Ne5 Rc7 Nf3 h6 Nxd4 Qe4 Bh4 Qxf4 Kb1 Qxh4 g3 Qe4 Re1 Qg2 Re2 Qh3 Qd3 Rd7 c3 Rfd8 Qe4 Qf1 Ka2 Qh3 Ra5 Qf1 Re5 Qd1 Re8 Rxe8 Qxe8 Kh7 Qxd7 Qa4 Kb1 Qd1 Ka2 Qa4 Kb1 Qd1 Ka2 Qa4 Kb1 Qd1 Ka2 Qa4 Kb1 Qd1 Ka2"
2021.03.16,errantmove,1496,Zola-Et,1533,1,1,0,"Bongcloud Attack","e4 e5 Ke2 d6 Ke1 Nf6 Nc3 Nc6 Bc4 Be7 d3 O-O Be3 Na5 Qe2 Nxc4 dxc4 b6 Rd1 Bb7 Nf3 Bxe4 Nxe4 Nxe4 Qd3 Nf6 h4 Ng4 g3 Nf6 b3 e4 Qe2 exf3 Qxf3 c5 a4 h6 Kf1 Qd7 Kg2 Ng4 Rhe1 Rfe8 Bd2 Ne5 Qd5 Qg4 Re3 Qxd1 Rxe5 dxe5 Bxh6 Qxd5 Kh3 Qe6 g4 Qxh6 f3 Qxh4 Kg2 Rad8 Kf1 Rd1 Ke2 Red8 Ke3 Bg5 Ke4 f6 Kf5 Rf1 c3 Re8 Ke4 Qh7 Kd5 Rd8 Kc6 g6 Kb5 Qd7 Ka6 Ra1 f4 Rxa4 bxa4 e4 fxg5 Qd1 gxf6 Rd7 f7 Kxf7 g5 Qxa4"
2021.03.16,hmmmm08,1286,Ramirito1,1280,1,1,0,"Bongcloud Attack","e4 e5 Ke2 Bc5 Ke1 Qf6 f3 Nc6 Ne2 Nd4 Nxd4 Bxd4 c3 Bc5 d4 exd4 cxd4 Bb6 d5 Qd6 Nc3 Qc5 Qe2 Nf6 Be3 Qd6 Nb5 Qb4 Bd2 Qc5 Rc1 Qe7 Rxc7 Bxc7 Nxc7 Kd8 Nxa8 b6 Nxb6 axb6 Qd1 d6 Kf2 Bb7 Qc1 Qc7 Qxc7 Kxc7 Bd3 Rc8 Rc1 Kd7 Rxc8 Bxc8 a4 Ne8 b4 Nc7 Be3 f6 Bxb6 Ne8 Bb5 Ke7 a5 Bb7 a6"
2021.03.16,Rusksh79,1412,Timecatcher,1425,1,1,0,"Bongcloud Attack","e4 e5 Ke2 Nc6 Qe1 Nd4 Kd1 d6 Nf3 Bg4 Qe3 Qd7 d3 Qc6 Nc3 Nf6 Bd2 Bh5 h3 Nxf3 gxf3 Be7 Rg1 a6 Rxg7 O-O-O Qa7 Kd7 h4 Ra8 Bh3 Ke8"
2021.03.16,Jack7269,1362,Nedy,1357,1,1,0,"Bongcloud Attack","e4 e5 Ke2 Nc6 Ke1 Bd6 Ke2 Nf6 Ke1 Nxe4 f3 Nf6 Bc4 Na5 Bd3 O-O Ke2 Re8 Kf1 e4 Be2 exf3 Bxf3 Nc4 d3 Ne5 Be2 Bc5 d4 Bxd4 Qxd4 c6 Nc3 Qe7 Bg5 c5 Qf2 Qe6 Re1 d6 Nb5 Ne4 Qh4 Nxg5 Qxg5 Re7 Bg4 Qxg4 Qxe7 Qc4 Re2 Qxb5 Qd8 Qe8 Qxe8"
2021.03.16,HappyWith1Deag,1412,Mahmoudhamdy58df,1395,1,1,0,"Bongcloud Attack","e4 e5 Ke2 Nf6 Nc3 Bc5 f3 d6 d3 Nc6 Be3 Nd4 Bxd4 exd4 Na4 Bb6 c3 dxc3 Nxb6 cxb2 Nxa8 bxa1=Q Qxa1 Be6"
2021.03.16,Sidharth_A,1292,jkm1977,1284,1,1,0,"Bongcloud Attack","e4 e5 Ke2 Qf6 Ke3 Bc5 Ke2 Qxf2 Kd3 Nc6 Nf3 Nb4 Kc3 Qd4 Kb3 d6 h3 Be6 Ka3 b5"
2021.03.16,jmbarbacena,1421,Ruyaadam,1435,1,1,0,"Bongcloud Attack","e4 e5 Ke2 Nf6 Nf3 Nc6 d4 exd4 Nxd4 Nxe4 Ke3 Qe7 Nf5 Qe5 Bc4 Nc3 Kd2 Nxd1 Rxd1 Qxf5 g4 Qxf2 Kc3 Bb4 Kb3 Qf3 c3 a6 Re1 Kf8 Rf1 Qxg4 Rxf7 Kg8 cxb4 Qh3 Nc3 Nd4 Ka3 Nb5 Kb3 Nd4 Ka4 b5 Bxb5 axb5"
2021.03.16,infusedwithmako,1251,shuttlerritik813,1276,1,1,0,"Bongcloud Attack","e4 e5 Ke2 Qf6 Qe1 Nc6 Kd1 Bc5 Nf3 d6 Nc3 Bg4 Bb5 Bxf3 Be2 Bxe2 Qxe2 Bxf2 Rf1 Nd4 Qxf2 Qxf2 Rxf2 O-O-O Nd5 Nf6 Ne7 Kd7 Nf5 Nxe4 Rf1 g6 Nxd4 exd4 Rxf7 Ke6 Rxc7 Rd7 Rxd7 Kxd7 d3 Nf2 Ke1 Rf8 Kd2 Ng4 c3 Nxh2 cxd4 Rf4 d5 Rd4 Kc3 Rxd5 Be3 Nf1 Bxa7 Ng3 Kc4 Re5 d4 Re4 b4 Kc6 a4 Ne2 b5 Kc7 Re1 b6 a5 Rxd4 Kb3 Nf4 Bxb6 Kb7 Bxd4 Nd5 Re7 Nxe7 a6 Ka8 Bf6 Nd5 g3 Nxf6 g4 Nd5 Kc4 Nc7 Kb4 Ka7 Ka5 d5 b6 Ka8 bxc7 Ka7 Kb5 d4 c8=Q"
2021.03.16,HikaruNakamuraBot,1945,clueless-bot,2022,1,1,0,"Bongcloud Attack","e4 e5 Ke2 Nf6 Nc3 d5 exd5 Bg4 f3 Bf5 g4 Bg6 d3 Nxd5 Bg2 Nxc3 bxc3 Bc5 Kf1 Nc6 Rb1 Bb6 f4 Qf6 f5 h5 h3 O-O-O Nf3 hxg4 hxg4 Rxh1 Bxh1 Rh8 Bg2 Bh7 Ng5 Bg8 Qf3 Kb8 Qd5 Qe7 a4 f6 Ne6 Rh4 a5 Nxa5 Ba3 Qe8 c4 Rxg4 c5 Rd4 Qa2 Qh5 Kg1 Qe2 Be4 Qe3 Kg2 Rxe4 dxe4 Qxe4 Kg3 Qxf5 Rh1 Bxe6 Rh8 Bc8 cxb6 Qf4 Kg2 Qd2 Kg3 Qe3 Kg2 Qe4 Kf2 Qd4 Ke1 Qe3 Kd1 Qg1 Kd2 Qf2 Kc1 Qf1 Kb2 Nc4 Kc3 Nxb6 Bc5 Qf3 Kd2 Qf4 Ke1 a5 Qxa5 Qc1 Ke2 Qxc2 Kf1 Qb1 Kg2 Qe4 Kg3 Qf4 Kg2 Qg4 Kf2 Qf5 Kg1 Qg6 Kh2 Qc2 Kg3 Qd3 Kf2 Qb3 Ke1 g5 Rd8 Qb1 Kf2 Qf5 Ke2 Qe4 Kf2 Qc6 Kg1 g4 Qa3 Qe4 Bf2 Qb1 Kg2 f5 Qe3 Qb2 Qg5 e4 Qh6 Qc2 Qe3 Qc6 Bg3 Nc4 Qf4 b5 Kh2 Kb7 Kg1 b4 Qf1 b3 Qe1 Qb5 Kh2 b2 Rd1 Na3 Bxc7 Kxc7 Qg3 Kb7 Qxa3 Qe2 Kg3 Qxd1 Qxb2 Ka6 Kf4 Qf3 Kg5 Qe3 Kh5 Bd7 Qb8 Qd4 Kg5 Ka5 Kh4 e3 Qa8 Kb4 Qb8 Kc3 Qa8 Kd2 Qa2 Ke1 Qb1 Kf2 Qa2 e2 Kg5 g3 Kg6 g2 Qb1 g1=Q Qxg1 Kxg1 Kh6 e1=Q Kg6 Qh8 Kg5 Qg3"
2021.03.16,originalstardust,1007,adiyogishiv,1015,1,1,0,"Bongcloud Attack","e4 e5 Ke2 d6 Nc3 Nc6 Ke1 f6 Nf3 f5 exf5 Bxf5 d3 Nb4 Bd2 e4 dxe4 Qe7 Be2 Bxe4 Nxe4 Qxe4 Bxb4 Qxb4 Qd2 Qxd2 Kxd2 O-O-O Nd4 g6 Ne6 Bg7 Nxg7 Nf6 Ne6 Rde8 Ng7 Re7 Nh5 gxh5 Rhe1 Ng4 Bxg4 hxg4 Rxe7 Rf8 Rae1 Rxf2 Kd1 Rf8 Re8 Rxe8 Rxe8 Kd7 Rh8 Ke6 Rxh7 c5 Rh4 Kf5 h3 gxh3 gxh3 Ke5 Rg4 b5 h4 Kf5 Rg8 a5 h5 a4 h6"
2021.03.16,Darnushepsnar,1979,rubanaji,1962,1,1,0,"Bongcloud Attack","e4 e5 Ke2 d6 d3 f5 f4 fxe4 dxe4 Nf6 Nc3 Nc6 g3 Nd4 Kf2 Ng4 Ke1 Be7 Nf3 Nxf3 Qxf3 O-O f5 c6 Qxg4 d5 Bd2 dxe4 Nxe4 Bxf5 Bc4 Kh8 Qe2 Qd4 Ng5 Bxc2 Nf7 Rxf7 Bxf7 Rf8 Qc4 Qb6 Qxc2 Rxf7 Rf1 Bf6 Qb3 Qd4 Qxf7 Qe4 Kd1 h6 Rc1 Qg4 Kc2 Qc4 Kb1 Qxf7 g4 Qg6 Ka1 Qd3 Bxh6 gxh6 Rxf6 Qd2 Rcf1 h5 Rf8 Kg7 gxh5 e4 R8f7 Kh6 Rxb7 e3 Re7 e2 Rf6 Kg5 Rfe6 Qd1"
2021.03.16,aaryanverma12,1264,SORROW_TO_YOU,1295,1,1,0,"Bongcloud Attack","e4 e5 Ke2 d6 Nf3 Nf6 Nc3 Nc6 d3 Nd4 Ke3 Nxf3 Qxf3 Bg4 Qg3 h5 h3 h4 Qh2 Bh5"
2021.03.16,Geuu,1146,AlexVxder,1176,1,1,0,"Bongcloud Attack","e4 e5 Ke2 d6 Nc3 Qf6 Nf3 Bg4 h3 Bxf3 gxf3 Nh6 Nd5 Qe6 h4 Kd7 Bh3 Nf5 Bxf5 Qxf5 exf5 f6 Qg1 Nc6 d3 Nd4 Kd2 Nxf3 Ke2 Nxg1 Rxg1 g6 fxg6 hxg6 Rxg6 Rxh4 Nxf6 Kc6 Bg5 Rg4 Nxg4 Re8 Rh1 e4 Be3 exd3 cxd3 b5 Nf6 a5 Nxe8 b4 b3 a4 bxa4 b3 axb3 Be7 Rg7 Bf6 Rxc7 Kd5 a5"
2021.03.16,devil_in_a_new_dress,1145,OhGumbus,1144,1,1,0,"Bongcloud Attack","e4 e5 Ke2 Nc6 Nf3 Bc5 d3 d5 Nc3 d4 Nd5 Nf6 Nxf6 Qxf6 Bg5 Qg6 g3 Bg4 Bg2 f6 Bh4 O-O-O h3 Bxf3 Bxf3 Qf7 Re1 g5 Bxg5 fxg5 Bg4 Kb8 Kf1 Rdf8 Re2 h5 Bf3 g4 hxg4 hxg4 Bxg4 Rh1 Kg2 Rxd1 Rxd1 Nb4 c3 dxc3 bxc3 Nc6 d4 exd4 cxd4 Bb4 e5 Ba5 Rde1 Qg7 Bf3 Bxe1 Rxe1 Nxd4 e6 Qf6 e7 Qxf3 Kh2 Re8 Kg1 Nc6 Re3 Qd1 Kg2 Nxe7 Rf3 c5 Rf7 b5 Rxe7 Rxe7"
2021.03.16,arroyavecrack,1120,ASRasskazov,1123,1,1,0,"Bongcloud Attack","e4 e5 Ke2 Qh4 Nc3 b6 Nf3 Ba6 d3 Qf6 Bg5 Qc6 Nxe5 Qc5 Nf3 f6 Be3 Qb4 Rb1 Bc5 Bxc5 Qxc5 Qd2 Nc6 Na4 Qd6 c3 b5 e5 Nxe5 Nxe5 Qxe5 Qe3 Qxe3 Kxe3 bxa4 Re1 O-O-O d4 Bb7 Bb5 c6 Bxa4 Re8 Kf4 Rxe1 Rxe1 Nh6 Re7 g5 Kg3 f5 f3 f4 Kf2 g4 h3 gxh3 gxh3 Nf5 Re4 Ng3 Rxf4 Nh5 Re4 c5 Re1 cxd4 cxd4 Rf8 Bd1 Nf4"
2021.03.16,bongclouddraw,1500,Zombozo88,1316,1,1,0,"Bongcloud Attack","e4 e5 Ke2 d5 d3"
2021.03.16,bongclouddraw,1106,loepare,1170,1,1,0,"Bongcloud Attack","e4 e5 Ke2 Nf6 f3 c6 d3 Qa5 Bd2 b6 Bxa5 bxa5 Nc3 Ba6 h3 c5 Kf2 c4 Be2 Bc5 Kf1 cxd3 cxd3 Bxd3 Bxd3 Nxe4 Nxe4 f5 Nxc5 d6 Bxf5 dxc5 Rc1 Nc6 Qd7 Kf8 Qxc6 Kf7 Qe6 Kf8 Qd6 Ke8 Qc6 Ke7 Qxc5 Kf6 Bg4 Rac8 Qd6 Kg5 Rxc8 Rxc8 Bxc8 Kf4 Qa6 g5 Qxa5 g4 hxg4 h5 Qxa7 Kg5 Rxh5 Kf4 Qf7"
2021.03.16,bongclouddraw,1305,ogiiii,1290,1,1,0,"Bongcloud Attack","e4 e5 Ke2 Nf6 f3 Nc6 Kf2 Bc5 Ke1 d6 d3 O-O Be2 Be6 c3 d5 b4 Bd6 Be3 d4 cxd4 exd4 Bf2 Bxb4 Nd2 a5 h4 Ne5 Bxd4 Qxd4 a3 Nxd3 Bxd3 Bxd2 Qxd2 Qxa1 Ke2 Rad8 h5 Bc4 Bxc4 Rxd2 Kxd2 Qb2 Ke3 Qc3 Bd3 Rd8 Ne2 Qxd3 Kf2 b5 h6 g6 Rc1 b4 axb4 axb4 Rxc7 b3 Nf4 b2 Nxd3 b1=Q Ne5 Qb6 Kg3 Qxc7 Kh4 Qxe5 f4 Qxf4 g4 Qxg4"
2021.03.16,Rookie_player,1906,perezge,1897,1,1,0,"Bongcloud Attack","e4 e5 Ke2 Nc6 Ke1 Nf6 Nc3 d5 exd5 Nxd5 Nxd5 Qxd5 d3 Bc5 Be3 O-O Qf3 Qxf3 Nxf3 Bxe3 fxe3 f5 a3 h6 Kf2 e4 Nd2 Ne5 dxe4 fxe4 Ke2 Bg4 Ke1 Bf5 Be2 Rae8 Rd1 Re7 Rf1 Ng4 Bxg4 Bxg4 Rxf8 Kxf8 Rc1 Bf5 h3 Bg6 Nc4 b5 Na5 c5 Rd1 Ke8 Rd2 Rd7 Rxd7 Kxd7 Nb3 Kd6 c3 Kd5 Nd2 a5 Kf2 b4 axb4 axb4 c4 Ke5 b3 Bf7 Kg3 g5 h4 gxh4 Kxh4 Kf5 g4 Ke5 Nf3 exf3 Kg3 Ke4 Kf2 Be6 g5 hxg5 Kg3 g4 Kf2 g3 Kxg3 Kxe3 Kh2 f2 Kg2 Ke2 Kh2 f1=N Kg2 Ne3 Kg3 Kd3 Kf4 Nxc4 bxc4 Kxc4 Kf3 b3 Ke3 b2 Kd2 b1=Q Ke3 Qd3 Kf4 Qf5 Ke3 Qg4 Kf2 Kd3 Kf1 Qf3 Kg1"
2021.03.16,GaryVee,1713,tapgoogs,1642,1,1,0,"Bongcloud Attack","e4 e5 Ke2 d5 exd5 Qxd5 Nc3 Qc5 h3 Nf6 d3 Nd5 Nf3 Nxc3 bxc3 Qxc3 Be3 Nc6 g3 Bd6 Bd2 Qa3 Bg2 h6 Re1 Be6 Kf1 O-O Bc1 Qa6 a3 Rad8 Kg1 Nd4 Be3 c5 Qd2 Kh7 Reb1 b6 c3 Nxf3 Bxf3 Bxh3 g4 Qc8 Qe2 e4 dxe4 Rfe8 Rd1 Bb8 Rxd8 Rxd8 Rd1 Rxd1 Qxd1 Qe6 Qd8 Be5 Qh4 Bxg4 Qxg4 Qxg4 Bxg4 Bxc3 Bf5 g6 Bd7 Bd4 Kg2 Bxe3 fxe3 Kg7 Bc6 Kf6 Kf3 Ke5 a4 a5 Bd5 f6 Kg4 h5 Kf3 g5 Bb7 h4 Kg4 c4 Kf3 c3 Bd5 c2"
